tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
370,22:10.4,28:20.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,514,12 Ave & W 40 St,40.76087502,-74.00277668,32930,Subscriber,1976,1
828,23:09.6,36:58.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,484,W 44 St & 5 Ave,40.75500254,-73.98014437,20640,Subscriber,1960,2
1409,01:46.4,25:16.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,309,Murray St & West St,40.7149787,-74.013012,32670,Subscriber,1982,1
1210,09:25.1,29:35.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,347,Greenwich St & W Houston St,40.728846,-74.008591,31129,Subscriber,1982,1
675,30:59.8,42:15.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,440,E 45 St & 3 Ave,40.75255434,-73.97282625,30579,Subscriber,1988,1
794,41:08.2,54:23.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,388,W 26 St & 10 Ave,40.74971775,-74.00295035,32380,Subscriber,1984,2
705,47:51.9,59:37.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,442,W 27 St & 7 Ave,40.746647,-73.993915,15856,Subscriber,1984,1
1191,55:28.7,15:20.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3139,E 72 St & Park Ave,40.77118288,-73.96409422,30806,Subscriber,1969,0
1022,46:25.7,03:28.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,127,Barrow St & Hudson St,40.73172428,-74.00674436,30850,Subscriber,1974,1
1458,04:27.1,28:45.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,405,Washington St & Gansevoort St,40.739323,-74.008119,25743,Subscriber,1985,2
1434,04:40.9,28:35.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,405,Washington St & Gansevoort St,40.739323,-74.008119,32770,Subscriber,1983,1
947,06:59.6,22:47.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,212,W 16 St & The High Line,40.74334935,-74.00681753,16984,Subscriber,1992,1
785,45:49.1,58:54.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,20174,Subscriber,1991,1
729,46:34.7,58:43.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,30071,Subscriber,1966,2
1042,08:52.8,26:15.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3142,1 Ave & E 62 St,40.7612274,-73.96094022,33195,Subscriber,1970,2
688,24:30.1,35:58.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,72,W 52 St & 11 Ave,40.76727216,-73.99392888,32878,Subscriber,1960,1
462,32:22.0,40:04.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3635,W 36 St & 9 Ave,40.75462324,-73.99516761,18877,Subscriber,1981,1
1421,25:12.5,48:54.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,31970,Subscriber,1984,1
1530,37:16.0,02:46.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,31982,Subscriber,1992,1
472,08:09.9,16:02.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,520,W 52 St & 5 Ave,40.75992262,-73.97648516,31073,Subscriber,1947,1
862,17:46.6,32:09.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,519,Pershing Square North,40.751873,-73.977706,32878,Subscriber,1967,1
325,20:58.0,26:23.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,449,W 52 St & 9 Ave,40.76461837,-73.98789473,25485,Subscriber,1950,1
281,21:36.6,26:18.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,449,W 52 St & 9 Ave,40.76461837,-73.98789473,15736,Subscriber,1953,2
457,39:23.7,47:01.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,500,Broadway & W 51 St,40.76228826,-73.98336183,25485,Subscriber,1972,2
284,27:05.3,31:50.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,479,9 Ave & W 45 St,40.76019252,-73.9912551,18190,Subscriber,1973,1
220,01:03.7,04:43.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,478,11 Ave & W 41 St,40.76030096,-73.99884222,27247,Subscriber,1947,1
556,06:42.1,15:58.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,484,W 44 St & 5 Ave,40.75500254,-73.98014437,32174,Subscriber,1977,1
554,23:20.6,32:35.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,520,W 52 St & 5 Ave,40.75992262,-73.97648516,32056,Subscriber,1959,1
629,33:19.3,43:48.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,33303,Subscriber,1964,1
722,35:01.0,47:03.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,30179,Subscriber,1996,1
392,45:30.0,52:02.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,479,9 Ave & W 45 St,40.76019252,-73.9912551,31282,Subscriber,1991,1
552,53:13.3,02:25.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,14577,Subscriber,1966,1
1183,13:25.3,33:08.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,30909,Subscriber,1966,1
1075,43:50.1,01:46.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,238,Bank St & Washington St,40.7361967,-74.00859207,30480,Customer,1969,0
848,45:58.1,00:06.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,405,Washington St & Gansevoort St,40.739323,-74.008119,28015,Subscriber,1979,1
827,03:27.6,17:15.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,477,W 41 St & 8 Ave,40.75640548,-73.9900262,30728,Subscriber,1946,1
540,19:43.0,28:43.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3635,W 36 St & 9 Ave,40.75462324,-73.99516761,21191,Subscriber,1969,1
684,24:22.2,35:47.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,33175,Subscriber,1957,1
255,33:30.5,37:46.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,447,8 Ave & W 52 St,40.76370739,-73.9851615,31999,Subscriber,1988,1
755,37:54.8,50:30.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,442,W 27 St & 7 Ave,40.746647,-73.993915,17680,Subscriber,1978,1
316,45:20.9,50:37.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,16381,Subscriber,1990,1
173,14:28.0,17:21.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,423,W 54 St & 9 Ave,40.76584941,-73.98690506,21459,Subscriber,1985,1
754,25:12.7,37:46.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,505,6 Ave & W 33 St,40.74901271,-73.98848395,14599,Subscriber,1969,0
894,25:14.0,40:08.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,17391,Subscriber,1982,1
218,31:18.6,34:57.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,423,W 54 St & 9 Ave,40.76584941,-73.98690506,29355,Subscriber,1991,1
395,09:21.1,15:57.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,514,12 Ave & W 40 St,40.76087502,-74.00277668,32869,Subscriber,1965,1
2233,39:31.1,16:44.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3435,Grand St & Elizabeth St,40.718822,-73.99596,32742,Subscriber,1959,2
302,08:40.8,13:42.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,478,11 Ave & W 41 St,40.76030096,-73.99884222,19682,Subscriber,1950,1
395,49:39.5,56:15.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,173,Broadway & W 49 St,40.76068327,-73.98452729,15148,Subscriber,1983,1
292,23:59.4,28:51.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,449,W 52 St & 9 Ave,40.76461837,-73.98789473,32361,Subscriber,1988,1
889,25:11.2,40:00.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3224,W 13 St & Hudson St,40.73997354,-74.00513873,31589,Subscriber,1973,1
967,50:22.4,06:29.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,383,Greenwich Ave & Charles St,40.735238,-74.000271,14537,Subscriber,1964,1
751,52:12.4,04:43.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,15748,Subscriber,1966,2
1097,52:26.3,10:44.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,33464,Subscriber,1959,1
441,53:48.0,01:09.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,449,W 52 St & 9 Ave,40.76461837,-73.98789473,32527,Subscriber,1977,1
957,56:06.4,12:04.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,524,W 43 St & 6 Ave,40.75527307,-73.98316936,15529,Subscriber,1960,2
1410,58:36.1,22:06.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,435,W 21 St & 6 Ave,40.74173969,-73.99415556,30506,Subscriber,1957,1
1426,11:03.3,34:49.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,127,Barrow St & Hudson St,40.73172428,-74.00674436,16483,Subscriber,1982,1
727,19:27.1,31:34.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,458,11 Ave & W 27 St,40.751396,-74.005226,15240,Subscriber,1984,2
625,30:30.2,40:55.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,440,E 45 St & 3 Ave,40.75255434,-73.97282625,30947,Subscriber,1988,1
702,46:31.2,58:14.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,442,W 27 St & 7 Ave,40.746647,-73.993915,30933,Subscriber,1984,1
1100,46:54.1,05:14.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3258,W 27 St & 10 Ave,40.75018156,-74.00218427,19562,Subscriber,1988,2
602,42:47.3,52:49.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,469,Broadway & W 53 St,40.76344058,-73.98268129,26946,Subscriber,1947,1
378,14:09.6,20:28.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,448,W 37 St & 10 Ave,40.75660359,-73.9979009,31445,Subscriber,1991,1
1012,15:21.0,32:13.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,18871,Subscriber,1960,1
971,55:35.9,11:47.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,31098,Subscriber,1962,2
977,07:23.0,23:40.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3142,1 Ave & E 62 St,40.7612274,-73.96094022,25759,Subscriber,1970,2
400,09:46.6,16:27.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,450,W 49 St & 8 Ave,40.76227205,-73.98788205,20216,Subscriber,1972,2
270,25:09.1,29:39.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,514,12 Ave & W 40 St,40.76087502,-74.00277668,30951,Subscriber,1990,1
68,32:02.9,33:11.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,72,W 52 St & 11 Ave,40.76727216,-73.99392888,30168,Customer,1969,0
72,33:19.4,34:32.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,72,W 52 St & 11 Ave,40.76727216,-73.99392888,16831,Customer,1969,0
109,35:39.7,37:29.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,72,W 52 St & 11 Ave,40.76727216,-73.99392888,30168,Customer,1969,0
796,54:13.0,07:29.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3472,W 15 St & 10 Ave,40.74275383,-74.00747359,30168,Subscriber,1989,1
802,34:43.9,48:06.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,485,W 37 St & 5 Ave,40.75038009,-73.98338988,17177,Subscriber,1977,1
818,12:47.8,26:26.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,519,Pershing Square North,40.751873,-73.977706,28658,Subscriber,1967,1
2166,22:59.9,59:06.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,17351,Subscriber,1954,1
718,23:00.8,34:59.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,492,W 33 St & 7 Ave,40.75019995,-73.99093085,14568,Subscriber,1997,1
1506,30:28.0,55:34.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,16831,Subscriber,1982,2
1562,42:39.5,08:42.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,15940,Subscriber,1983,1
390,14:22.9,20:53.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,33098,Subscriber,1989,2
294,15:18.6,20:12.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,479,9 Ave & W 45 St,40.76019252,-73.9912551,26032,Subscriber,1973,1
533,35:24.4,44:17.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,20146,Subscriber,1995,1
391,40:26.5,46:58.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,32488,Subscriber,1967,1
338,41:57.5,47:36.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,33195,Subscriber,1972,1
701,54:14.8,05:56.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3635,W 36 St & 9 Ave,40.75462324,-73.99516761,18975,Subscriber,1981,1
200,03:36.8,06:57.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,449,W 52 St & 9 Ave,40.76461837,-73.98789473,19733,Subscriber,1947,1
311,59:39.8,04:51.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,20799,Subscriber,1960,1
2155,02:30.2,38:25.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,312,Allen St & Stanton St,40.722055,-73.989111,16287,Subscriber,1987,1
802,14:06.0,27:28.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,26717,Subscriber,1969,2
1192,16:21.8,36:14.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,519,Pershing Square North,40.751873,-73.977706,32976,Subscriber,1959,1
636,49:28.0,00:04.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,31786,Subscriber,1957,1
451,55:12.4,02:44.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,173,Broadway & W 49 St,40.76068327,-73.98452729,30367,Subscriber,1995,2
258,08:19.8,12:38.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,447,8 Ave & W 52 St,40.76370739,-73.9851615,32704,Subscriber,1988,1
739,12:14.7,24:34.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,477,W 41 St & 8 Ave,40.75640548,-73.9900262,31335,Subscriber,1946,1
414,21:54.8,28:49.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,28593,Subscriber,1979,1
1044,25:50.7,43:14.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,346,Bank St & Hudson St,40.73652889,-74.00618026,33315,Subscriber,1977,2
547,49:28.6,58:35.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,359,E 47 St & Park Ave,40.75510267,-73.97498696,31951,Subscriber,1989,1
274,07:38.7,12:12.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,447,8 Ave & W 52 St,40.76370739,-73.9851615,33115,Subscriber,1985,1
424,20:43.0,27:47.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,32676,Subscriber,1992,1
1190,41:23.1,01:13.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,487,E 20 St & FDR Drive,40.73314259,-73.97573881,25503,Subscriber,1966,1
471,47:50.9,55:42.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,30609,Subscriber,1967,1
223,54:19.7,58:02.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,449,W 52 St & 9 Ave,40.76461837,-73.98789473,17943,Subscriber,1982,1
438,16:41.1,23:59.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,457,Broadway & W 58 St,40.76695317,-73.98169333,17118,Subscriber,1989,1
600,02:34.3,12:34.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,16691,Subscriber,1993,1
548,37:54.7,47:03.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3258,W 27 St & 10 Ave,40.75018156,-74.00218427,31858,Subscriber,1992,1
237,16:39.9,20:37.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,478,11 Ave & W 41 St,40.76030096,-73.99884222,32669,Subscriber,1965,1
332,18:10.2,23:42.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,479,9 Ave & W 45 St,40.76019252,-73.9912551,18049,Subscriber,1974,1
707,52:38.5,04:26.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,524,W 43 St & 6 Ave,40.75527307,-73.98316936,32369,Subscriber,1966,1
490,54:11.1,02:21.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,173,Broadway & W 49 St,40.76068327,-73.98452729,18055,Subscriber,1983,1
366,35:39.2,41:46.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,173,Broadway & W 49 St,40.76068327,-73.98452729,14599,Subscriber,1987,1
473,49:20.7,57:14.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3443,W 52 St & 6 Ave,40.76132983,-73.97982001,30617,Subscriber,1977,2
372,57:35.7,03:48.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,514,12 Ave & W 40 St,40.76087502,-74.00277668,32980,Subscriber,1990,1
1438,08:50.7,32:49.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,347,Greenwich St & W Houston St,40.728846,-74.008591,16011,Subscriber,1982,1
1010,35:18.0,52:08.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,458,11 Ave & W 27 St,40.751396,-74.005226,30682,Subscriber,1984,2
968,40:54.7,57:03.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,442,W 27 St & 7 Ave,40.746647,-73.993915,32666,Subscriber,1984,1
376,49:52.5,56:08.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,28087,Subscriber,1996,1
277,01:40.8,06:18.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,514,12 Ave & W 40 St,40.76087502,-74.00277668,15293,Subscriber,1970,1
735,14:13.6,26:28.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,16293,Subscriber,1968,1
666,52:35.9,03:42.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,30769,Subscriber,1973,1
1097,00:22.7,18:40.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,519,Pershing Square North,40.751873,-73.977706,33054,Subscriber,1959,1
576,11:35.6,21:12.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,484,W 44 St & 5 Ave,40.75500254,-73.98014437,32882,Subscriber,1977,1
358,25:43.6,31:42.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,469,Broadway & W 53 St,40.76344058,-73.98268129,19319,Subscriber,1964,1
819,29:02.6,42:42.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3255,8 Ave & W 31 St,40.75058535,-73.99468482,19209,Subscriber,1969,1
324,57:04.2,02:28.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,21362,Subscriber,1996,1
832,58:54.4,12:46.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,477,W 41 St & 8 Ave,40.75640548,-73.9900262,33330,Subscriber,1946,1
427,13:39.4,20:46.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,173,Broadway & W 49 St,40.76068327,-73.98452729,14788,Subscriber,1980,1
521,21:52.5,30:34.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,529,W 42 St & 8 Ave,40.7575699,-73.99098507,21285,Subscriber,1979,1
275,16:49.5,21:25.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,515,W 43 St & 10 Ave,40.76009437,-73.99461843,30504,Subscriber,1965,1
539,18:00.3,26:59.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,359,E 47 St & Park Ave,40.75510267,-73.97498696,32307,Subscriber,1989,1
211,25:55.9,29:27.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,423,W 54 St & 9 Ave,40.76584941,-73.98690506,31498,Subscriber,1985,1
236,27:51.0,31:47.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,447,8 Ave & W 52 St,40.76370739,-73.9851615,15307,Subscriber,1988,1
400,36:00.3,42:41.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,469,Broadway & W 53 St,40.76344058,-73.98268129,25633,Subscriber,1996,2
341,13:48.8,19:30.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,478,11 Ave & W 41 St,40.76030096,-73.99884222,25687,Subscriber,1965,1
374,49:55.7,56:09.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,479,9 Ave & W 45 St,40.76019252,-73.9912551,31641,Subscriber,1974,1
445,52:24.8,59:50.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,173,Broadway & W 49 St,40.76068327,-73.98452729,16543,Subscriber,1983,1
404,58:58.0,05:42.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,173,Broadway & W 49 St,40.76068327,-73.98452729,30953,Subscriber,1987,1
230,08:40.0,12:30.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,508,W 46 St & 11 Ave,40.76341379,-73.99667444,30136,Subscriber,1989,1
2048,21:25.3,55:33.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,268,Howard St & Centre St,40.71910537,-73.99973337,16004,Subscriber,1995,1
1995,22:21.9,55:37.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,268,Howard St & Centre St,40.71910537,-73.99973337,32249,Subscriber,1959,2
790,37:48.2,50:58.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,305,E 58 St & 3 Ave,40.76095756,-73.96724467,33332,Subscriber,1977,1
897,37:57.0,52:54.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3224,W 13 St & Hudson St,40.73997354,-74.00513873,33256,Subscriber,1973,1
553,44:54.9,54:08.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,458,11 Ave & W 27 St,40.751396,-74.005226,30731,Subscriber,1982,1
459,57:01.8,04:40.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3443,W 52 St & 6 Ave,40.76132983,-73.97982001,14773,Subscriber,1977,2
597,00:01.9,09:59.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,525,W 34 St & 11 Ave,40.75594159,-74.0021163,30843,Subscriber,1992,1
490,14:20.2,22:30.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,499,Broadway & W 60 St,40.76915505,-73.98191841,32978,Subscriber,1988,1
325,22:52.7,28:18.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,514,12 Ave & W 40 St,40.76087502,-74.00277668,18553,Subscriber,1990,1
501,30:21.7,38:42.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,523,W 38 St & 8 Ave,40.75466591,-73.99138152,32410,Subscriber,1989,1
1195,35:15.4,55:10.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,347,Greenwich St & W Houston St,40.728846,-74.008591,21180,Subscriber,1982,1
786,45:10.9,58:17.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,442,W 27 St & 7 Ave,40.746647,-73.993915,30917,Subscriber,1984,1
218,29:55.6,33:34.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,508,W 46 St & 11 Ave,40.76341379,-73.99667444,20877,Subscriber,1983,1
364,51:56.8,58:01.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,173,Broadway & W 49 St,40.76068327,-73.98452729,25687,Subscriber,1987,1
317,58:10.4,03:28.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,469,Broadway & W 53 St,40.76344058,-73.98268129,27189,Subscriber,1947,1
344,49:39.9,55:24.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,447,8 Ave & W 52 St,40.76370739,-73.9851615,30080,Subscriber,1966,2
506,05:29.8,13:56.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,500,Broadway & W 51 St,40.76228826,-73.98336183,32193,Subscriber,1969,1
2206,09:44.9,46:31.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3139,E 72 St & Park Ave,40.77118288,-73.96409422,30018,Subscriber,1994,1
318,17:07.8,22:26.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,173,Broadway & W 49 St,40.76068327,-73.98452729,25800,Subscriber,1982,2
824,40:42.7,54:26.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,523,W 38 St & 8 Ave,40.75466591,-73.99138152,33313,Subscriber,1989,2
1440,48:30.8,12:31.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,417,Barclay St & Church St,40.71291224,-74.01020234,17677,Customer,1969,0
416,52:31.9,59:28.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,448,W 37 St & 10 Ave,40.75660359,-73.9979009,20329,Subscriber,1981,1
66057,34:16.5,55:13.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,173,Broadway & W 49 St,40.76068327,-73.98452729,19912,Customer,1971,1
556,34:46.5,44:03.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3635,W 36 St & 9 Ave,40.75462324,-73.99516761,19328,Subscriber,1970,1
1127,28:15.4,47:02.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,453,W 22 St & 8 Ave,40.74475148,-73.99915362,19755,Subscriber,1956,1
577,29:48.9,39:26.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,477,W 41 St & 8 Ave,40.75640548,-73.9900262,18718,Subscriber,1982,1
712,50:41.2,02:33.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3255,8 Ave & W 31 St,40.75058535,-73.99468482,20933,Subscriber,1954,1
968,09:43.9,25:52.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,383,Greenwich Ave & Charles St,40.735238,-74.000271,29182,Subscriber,1973,1
954,20:00.7,35:55.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,485,W 37 St & 5 Ave,40.75038009,-73.98338988,20329,Subscriber,1975,1
